station_id,station_name,brand,address,lat,lng,first_seen_at,last_seen_at,snapshots_seen,days_seen_count,day_set,latest_fuel_types,fuel_types_ever,ever_had_U91,ever_had_E10,ever_had_E85,ever_had_P95,ever_had_P98,ever_had_DL,ever_had_PDL,ever_had_LPG,ever_had_EV,ever_had_B20
1785,BP Willoughby,BP,"500 Willoughby Rd, Willoughby NSW 2068",-33.810257,151.19934,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
20194,BP Woodpark Road,BP,"186 WOODPARK RD, SMITHFIELD NSW 2164",-33.83895384,150.95050097,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
365,BP Woollahra,BP,"39 Vernon Street, Woollahra NSW 2025",-33.889907,151.247435,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
1565,BP Yagoona,BP,"405 Hume Highway, Yagoona NSW 2199",-33.908972,151.029147,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
18000,BUDGET PETROL ASHFIELD,Budget,"22 Charlotte Street, ASHFIELD NSW 2131",-33.8864781,151.1253217,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,PDL","U91,E10,P95,PDL",true,true,false,true,false,false,true,false,false,false
1912,Bravo Girraween,Independent,"133-137 Targo, Girraween NSW 2145",-33.79942,150.951879,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P98,DL","U91,P98,DL",true,false,false,false,true,true,false,false,false,false
1344,Budget  Erskineville,Budget,"25-33 Erskineville Road, ERSKINEVILLE NSW 2043",-33.8987718,151.1823214,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
20208,Budget Auburn,Budget,"98 PARK RD, AUBURN NSW 2144",-33.85714105,151.02892057,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL","U91,E10,P98,DL",true,true,false,false,true,true,false,false,false,false
1229,Budget Campsie,Budget,"403 Canterbury Road, Campsie NSW 2194",-33.916148,151.108753,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,E85,P95,P98,PDL","U91,E10,E85,P95,P98,PDL",true,true,true,true,true,false,true,false,false,false
1743,Budget Dulwich Hill,Budget,"299-303 Wardell Rd, Dulwich Hill NSW 2203",-33.9127995,151.1384274,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,PDL","U91,E10,P98,PDL",true,true,false,false,true,false,true,false,false,false
1860,Budget Fairfield,Budget,"62 Railway Parade, Fairfield NSW 2165",-33.880537,150.948533,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,DL","U91,E10,P95,DL",true,true,false,true,false,true,false,false,false,false
1367,Budget Granville,Budget,"27 Woodville Rd, Granville NSW 2142",-33.83099,151.00408,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
1630,Budget Petrol,Budget,"143 Concord Rd, North Strathfield NSW 2137",-33.859435,151.09272,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL,LPG","U91,E10,P95,P98,DL,LPG",true,true,false,true,true,true,false,true,false,false
20558,Budget Petrol,Budget,"365 LIVERPOOL RD, STRATHFIELD NSW 2135",-33.88827705,151.09055146,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
1311,Budget Petrol,Budget,"37 Crystal St., Petersham NSW 2049",-33.890509,151.158759,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
16924,Budget Petrol Chippendale,Budget,"66-70 Regent Street, CHIPPENDALE NSW 2008",-33.8878,151.2017441,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
17806,Budget Petrol Lewisham,Budget,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,E85,P95,P98,PDL,LPG","U91,E10,E85,P95,P98,PDL,LPG",true,true,true,true,true,false,true,true,false,false
18658,Budget Petrol Telopea,Budget,"57 ADDERTON RD, TELOPEA NSW 2117",-33.7934764,151.0412676,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,PDL","U91,E10,P95,PDL",true,true,false,true,false,false,true,false,false,false
17162,Budget Petroleum Smithfield,Budget,"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522655,150.9357342,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P98,DL,LPG","U91,E10,P98,DL,LPG",true,true,false,false,true,true,false,true,false,false
1863,Caltex Chester Hill,Caltex,"41 Boundary Road, Chester Hill NSW 2162",-33.873839,151.007145,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
1742,Calvi Petrol Station,Calvi Petrol,"320 Lane Cove Road, North Ryde NSW 2113",-33.792349,151.120171,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
49,Coles Express Cabramatta,Coles Express,"218 John St (Cnr Cumberland Hwy), Cabramatta NSW 2166",-33.893375,150.922094,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
51,Coles Express Five Dock,Coles Express,"213-253 Parramatta Rd & Walker St, Five Dock NSW 2046",-33.870106,151.115104,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
369,Coles Express Greenacre,Coles Express,"9-11 Roberts Road, Greenacre NSW 2190",-33.894346,151.066705,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
17977,Coles Express Lansvale West,Coles Express,"240 Hume Highway, LANSVALE NSW 2166",-33.89796,150.952614,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
680,Coles Express Neutral Bay,Coles Express,"200-204 Ben Boyd Rd (Cnr Ernest St), Neutral Bay NSW 2089",-33.829109,151.219571,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL","U91,E10,P95,P98,DL",true,true,false,true,true,true,false,false,false,false
61,Coles Express Ultimo,Coles Express,"387 427 Wattle St, ULTIMO NSW 2007",-33.881355,151.196904,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,DL","E10,P95,P98,DL",false,true,false,true,true,true,false,false,false,false
569,Coles Express West Ryde,Coles Express,"1032-1036 Victoria Rd, West Ryde NSW 2114",-33.807472,151.085203,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
88,Coles Express Yagoona,Coles Express,"112 Rookwood (Cnr Brunker) Rds, Yagoona NSW 2199",-33.898673,151.037094,2026-03-29T13:00:33,2026-04-05T00:26:14,19,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98","E10,P95,P98,DL",false,true,false,true,true,true,false,false,false,false
20550,Costco Auburn (Members only),Costco,"COSTCO 17-21 PARRAMATTA RD, LIDCOMBE NSW 2141",-33.84808567,151.04969476,2026-03-29T13:00:33,2026-04-04T06:18:09,14,7,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04","E10,P98,PDL","E10,P98,PDL",false,true,false,false,true,false,true,false,false,false
609,EG Ampol Bass Hill,EG Ampol,"862 Hume Highway, Bass Hill NSW 2197",-33.901064,150.999178,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
640,EG Ampol Burwood,EG Ampol,"400 Parramatta Road, Burwood NSW 2134",-33.868681,151.101546,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,DL,PDL,LPG","U91,E10,P95,P98,DL,PDL,LPG",true,true,false,true,true,true,true,true,false,false
660,EG Ampol Chatswood East,EG Ampol,"364-366 Eastern Valley Way, Chatswood East NSW 2067",-33.786662,151.201055,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
582,EG Ampol Chester Hill,EG Ampol,"35 Woodville Road (cnr Alpha), Chester Hill NSW 2162",-33.866702,150.98867,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
567,EG Ampol Chullora,EG Ampol,"97 Hume Highway, Chullora NSW 2190",-33.891915,151.05747,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
666,EG Ampol Dural,EG Ampol,"532 Old Northern Road, Dural NSW 2158",-33.693507,151.020331,2026-03-29T13:00:33,2026-04-05T00:26:14,20,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
647,EG Ampol Fairfield Heights,EG Ampol,"163 THE BOULEVARDE, FAIRFIELD HEIGHTS NSW 2165",-33.8664994,150.9377917,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
643,EG Ampol Glenrose,EG Ampol,"60 Glenn Street, Belrose NSW 2085",-33.740061,151.209098,2026-03-31T01:23:00,2026-04-05T00:26:14,16,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
503,EG Ampol Granville,EG Ampol,"158 Clyde Street (Cnr Redfern St), Granville NSW 2142",-33.8462345,151.0124897,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","E10,P95,P98,PDL","E10,P95,P98,PDL",false,true,false,true,true,false,true,false,false,false
682,EG Ampol Greenacre,EG Ampol,"51 Roberts Road (Cnr Amarina St), Greenacre NSW 2190",-33.90031,151.065549,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
586,EG Ampol Kellyville Ridge,EG Ampol,"662 Windsor Rd (cnr Meriville Rd), Kellyville NSW 2155",-33.699492,150.927937,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
625,EG Ampol Lansvale,EG Ampol,"136 Hume Highway (cnr Hollywood Drive), Lansvale NSW 2166",-33.894706,150.958185,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
600,EG Ampol Lewisham,EG Ampol,"774 Parramatta Road, Lewisham NSW 2049",-33.890314,151.147982,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
590,EG Ampol Liverpool,EG Ampol,"67 Orange Grove Road, Liverpool NSW 2170",-33.907074,150.917878,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
673,EG Ampol Marrickville,EG Ampol,"490 Illawarra Road (Cnr Hill Street), Marrickville NSW 2204",-33.918487,151.146002,2026-04-02T19:08:37,2026-04-05T00:26:14,11,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
544,EG Ampol Marsfield,EG Ampol,"Cnr Epping & Balaclava Road, Marsfield NSW 2122",-33.778378,151.107365,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
507,EG Ampol Merrylands,EG Ampol,"185 Pitt Street, MERRYLANDS NSW 2160",-33.8340678,150.991741,2026-03-29T13:00:33,2026-04-05T00:26:14,22,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
653,EG Ampol Newington,EG Ampol,"1 Avenue of the Americas, Newington NSW 2127",-33.833789,151.055651,2026-03-29T13:00:33,2026-04-05T00:26:14,20,8,"2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,P95,P98,PDL","U91,P95,P98,PDL",true,false,false,true,true,false,true,false,false,false
661,EG Ampol Redfern,EG Ampol,"475 Cleveland St, Redfern NSW 2016",-33.892242,151.216086,2026-03-31T01:23:00,2026-04-05T00:26:14,18,6,"2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
614,EG Ampol Seven Hills,EG Ampol,"240 Prospect Highway, Seven Hills NSW 2147",-33.776264,150.933269,2026-04-02T19:08:37,2026-04-05T00:26:14,13,4,"2026-04-02,2026-04-03,2026-04-04,2026-04-05","U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL",true,true,false,true,true,false,true,false,false,false
